calc_id,chapter_slug,chapter_title,tex_file,line_number,context,numbers,classification,check_status,rationale,support_source
calc.gof.1140,gof,Goodness of Fit,goodness-of-fit.tex,138,Number & $n_1$ & $n_2$ & $n_3$ & \ldots & $n_i$ & \ldots & $n_k$ & $n$ \\,"1, 2, 3",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1141,gof,Goodness of Fit,goodness-of-fit.tex,139,Probability & $\pi_1$ & $\pi_2$ & $\pi_3$ & \ldots & $\pi_i$ & \ldots & $\pi_k$ & 1 \\,"1, 2, 3, 1",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1142,gof,Goodness of Fit,goodness-of-fit.tex,164,Count & 250 & 100 & 275 & 625 \\,"250, 100, 275, 625",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1143,gof,Goodness of Fit,goodness-of-fit.tex,165,Proportion & 0.40 & 0.16 & 0.44 & 1.00 \\,"0.40, 0.16, 0.44, 1.00",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1144,gof,Goodness of Fit,goodness-of-fit.tex,174,"For a goodness-of-fit test, the hypotheses examine whether the distribution of satisfaction in the follow-up year is the same as the distribution observed in the base year. Because all 625 customers were surveyed in t...",625,handled_by_epic_214_model_test_output,epic_214_scope,Model/test-statistic style output belongs to Epic #214 verification track.,notebooks/support/goodness-of-fit/support.html
calc.gof.1145,gof,Goodness of Fit,goodness-of-fit.tex,178,"H_0 : \pi_1 = 0.40, \pi_2 = 0.16, \pi_3 = 0.44","0, 1, 0.40, 2, 0.16, 3, 0.44",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1146,gof,Goodness of Fit,goodness-of-fit.tex,187,"The follow-up study found that, from a sample of 40 customers, 15 were (very) dissatisfied, 12 were neutral, and 13 were (very) satisfied. The observed frequencies are summarized in Table \ref{tab:client_satisfaction_...","40, 15, 12, 13",static_theoretical_or_illustrative,intentional_manual,Context appears referential/illustrative without explicit computation operator.,notebooks/support/goodness-of-fit/support.html
calc.gof.1147,gof,Goodness of Fit,goodness-of-fit.tex,199,Observed frequency & 15 & 12 & 13 & 40 \\,"15, 12, 13, 40",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1148,gof,Goodness of Fit,goodness-of-fit.tex,209,"\pi_1 = 0.40,\qquad \pi_2 = 0.16,\qquad \pi_3 = 0.44","1, 0.40, 2, 0.16, 3, 0.44",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1149,gof,Goodness of Fit,goodness-of-fit.tex,212,The expected frequencies are therefore obtained by multiplying these proportions by the sample size $n=40$:,40,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1150,gof,Goodness of Fit,goodness-of-fit.tex,215,"E_1 = 40(0.40) = 16.0,\qquad","1, 40, 0.40, 16.0",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1151,gof,Goodness of Fit,goodness-of-fit.tex,216,"E_2 = 40(0.16) = 6.4,\qquad","2, 40, 0.16, 6.4",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1152,gof,Goodness of Fit,goodness-of-fit.tex,217,E_3 = 40(0.44) = 17.6.,"3, 40, 0.44, 17.6",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1153,gof,Goodness of Fit,goodness-of-fit.tex,231,Observed ($O_i$) & 15 & 12 & 13 \\,"15, 12, 13",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1154,gof,Goodness of Fit,goodness-of-fit.tex,232,Expected ($E_i$) & 16.0 & 6.4 & 17.6 \\,"16.0, 6.4, 17.6",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1155,gof,Goodness of Fit,goodness-of-fit.tex,250,\chi^2 &= \sum_{i=1}^{k} \frac{(O_i-E_i)^2}{E_i} \label{eq:chi_square_test_statistic} \\,"2, 1, 2",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1156,gof,Goodness of Fit,goodness-of-fit.tex,251,&= \frac{(15-16)^2}{16} + \frac{(12-6.4)^2}{6.4} + \frac{(13-17.6)^2}{17.6} \nonumber \\,"15, 16, 2, 16, 12, 6.4, 2, 6.4, 13, 17.6, 2, 17.6",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1157,gof,Goodness of Fit,goodness-of-fit.tex,252,&= 0.063 + 4.900 + 1.202 \nonumber \\,"0.063, 4.900, 1.202",must_be_checked_against_support_notebook,checked_in_support_output,Chi-squared component sum checked against support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1158,gof,Goodness of Fit,goodness-of-fit.tex,253,&= 6.165. \nonumber,6.165,must_be_checked_against_support_notebook,checked_in_support_output,Chi-squared statistic result checked against support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1159,gof,Goodness of Fit,goodness-of-fit.tex,255,"Since there are $k=3$ categories and no parameters are estimated from the sample, the number of degrees of freedom is",3,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1160,gof,Goodness of Fit,goodness-of-fit.tex,258,df = k-1 = 3-1 = 2.,"1, 3, 1, 2",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1161,gof,Goodness of Fit,goodness-of-fit.tex,260,"For a significance level of $\alpha=0.05$, the critical value is $\chi^2_{0.05,2} = 5.991$. Because","0.05, 2, 0.05, 2, 5.991",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1162,gof,Goodness of Fit,goodness-of-fit.tex,263,"\chi^2 = 6.165 > \chi^2_{0.05,2} = 5.991,","2, 6.165, 2, 0.05, 2, 5.991",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1163,gof,Goodness of Fit,goodness-of-fit.tex,271,p = P(\chi^2_2 \geq 6.165) \approx 0.046.,"2, 2, 6.165, 0.046",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1164,gof,Goodness of Fit,goodness-of-fit.tex,275,"\noindent Since $p < 0.05$, the null hypothesis is rejected.",0.05,handled_by_epic_214_model_test_output,epic_214_scope,Model/test-statistic style output belongs to Epic #214 verification track.,notebooks/support/goodness-of-fit/support.html
calc.gof.1165,gof,Goodness of Fit,goodness-of-fit.tex,288,\sum_{i=1}^{k}\pi_i = 1.,"1, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1166,gof,Goodness of Fit,goodness-of-fit.tex,299,"(O_1,O_2, \ldots, O_k) \sim \text{Multinomial}(n; \pi_1, \pi_2, \ldots, \pi_k).","1, 2, 1, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/goodness-of-fit/support.html
calc.gof.1167,gof,Goodness of Fit,goodness-of-fit.tex,318,\sum_{i = 1}^{k} \left(\frac{O_i - E_i}{\sqrt{E_i}}\right)^2,"1, 2",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1168,gof,Goodness of Fit,goodness-of-fit.tex,323,df = k - p - 1,1,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1169,gof,Goodness of Fit,goodness-of-fit.tex,367,\parbox[t]{1.5 cm}{Digit} & 1 & 2 & 3 & 4 & 5 & 6 & 7 & 8 & 9 \\,"1.5, 1, 2, 3, 4, 5, 6, 7, 8, 9",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1170,gof,Goodness of Fit,goodness-of-fit.tex,370,Frequency & 86 & 48 & 23 & 32 & 24 & 36 & 19 & 18 & 14 \\,"86, 48, 23, 32, 24, 36, 19, 18, 14",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1171,gof,Goodness of Fit,goodness-of-fit.tex,381,P(i) = \log_{10} \left( \frac{i + 1}{i} \right),"10, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1172,gof,Goodness of Fit,goodness-of-fit.tex,383,"\log_{10}\left(1+\frac{1}{i}\right),","10, 1, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1173,gof,Goodness of Fit,goodness-of-fit.tex,387,"where (i = 1,2,\ldots,9). Thus, (P(i)) denotes the probability that the first digit of a number is equal to (i).","1, 2, 9",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1174,gof,Goodness of Fit,goodness-of-fit.tex,402,\parbox[t]{0.95 cm}{Series} & 1 & 2 & 3 & 4 & 5 & 6 & 7 & 8 & 9 & $n$\\,"0.95, 1, 2, 3, 4, 5, 6, 7, 8, 9",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
calc.gof.1175,gof,Goodness of Fit,goodness-of-fit.tex,404,Rivers & 31.0 & 16.4 & 10.7 & 11.3 & 7.2 & 8.6 & 5.5 & 4.2 & 5.1 & 335 \\,"31.0, 16.4, 10.7, 11.3, 7.2, 8.6, 5.5, 4.2, 5.1, 335",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
